,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
10,0.16197999999999999,0.25218,0.857,0.8218,0.35375999999999996,0.46161,0.10418,0.6339899999999999,0.20639000000000002,0.72972,0.32291,0.78528,0.39569,0.65235,0.55102,0.7338600000000001,0.87875,0.51472,0.7902,0.24231999999999998,0.45158999999999994,0.76852,0.82909,0.48578000000000005,0.2441,0.50558,0.05210700000000001,0.81363,0.53471,0.14939000000000002,0.51808,0.9187700000000001,0.38595,0.58955,0.98916,0.039041,0.16342,0.29822,0.47035,0.73183,0.32092,0.14375,0.47043,0.44078999999999996,0.071244,0.81681,0.2939,0.22315,0.39192,0.46821,0.23581999999999997,0.31549,0.93043,0.62962,0.63273,0.5848300000000001,0.40181999999999995,0.23351,0.20981,0.7592300000000001,0.8065399999999999,0.5192,0.62917,0.32349,0.060302999999999995,0.77763,0.65176,0.33035,0.60419,0.69627,0.31873,0.68787,0.80814,0.9691299999999999,0.18149,0.45593999999999996,0.34656,0.39953,0.047298,0.36594,0.9757600000000001,0.6834100000000001,0.1041,0.76717,0.02275,0.35569,0.79374,0.9061299999999999,0.084399,0.13548,0.6482899999999999,0.18696,0.20108,0.6965600000000001,0.5489,0.50355,0.9058,0.28138,0.62934,0.35404,18.750999999999998
11,0.18902,0.74792,0.70409,0.80678,0.18617,0.17737,0.019733,0.7149800000000001,0.088148,0.014086000000000001,0.8153,0.37023,0.008760700000000001,0.026169,0.42302,0.54947,0.68158,0.629,0.8679100000000001,0.43422,0.80423,0.9817,0.17623,0.50124,0.8003,0.92515,0.22403,0.53874,0.97625,0.089692,0.22934000000000002,0.7920699999999999,0.8501299999999999,0.61425,0.72797,0.77208,0.63081,0.97214,0.078072,0.63895,0.097087,0.06619,0.1381,0.13881,0.26058000000000003,0.9763700000000001,0.78399,0.42393000000000003,0.91676,0.052371,0.30580999999999997,0.47766000000000003,0.34947,0.074646,0.56088,0.9686,0.10769000000000001,0.93824,0.5674100000000001,0.44096,0.2063,0.21520999999999998,0.82924,0.13643,0.38788,0.8586,0.9852200000000001,0.08704400000000001,0.47157,0.44651,0.54962,0.41813,0.89543,0.30523,0.6059,0.75766,0.094261,0.24064000000000002,0.81858,0.90096,0.10565,0.98259,0.59244,0.29507,0.45235,0.53846,0.29572,0.11685,0.032691000000000005,0.0069075000000000004,0.8052600000000001,0.8322200000000001,0.5514399999999999,0.031725,0.64768,0.045382,0.8637,0.23138000000000003,0.9870399999999999,0.23933000000000001,20.776999999999997
12,0.36023,0.32708000000000004,0.7860699999999999,0.33576999999999996,0.56998,0.4052,0.69498,0.38622,0.96655,0.11510999999999999,0.1893,0.59548,0.41216,0.60693,0.39299999999999996,0.6146699999999999,0.3107,0.81421,0.9969299999999999,0.11774000000000001,0.015857,0.019794,0.45758000000000004,0.24545,0.44988999999999996,0.07574199999999999,0.42615,0.50167,0.52996,0.32708000000000004,0.41098,0.32111999999999996,0.77057,0.19435999999999998,0.48017,0.36454000000000003,0.52745,0.8978,0.77852,0.8662700000000001,0.7428100000000001,0.1613,0.73344,0.033579000000000005,0.8738,0.68883,0.5947399999999999,0.12797999999999998,0.63718,0.80402,0.10658,0.93479,0.49072,0.19465,0.30567,0.44163,0.90541,0.27584000000000003,0.0035783,0.13283,0.09735,0.055886,0.24550999999999998,0.55945,0.34802,0.43421000000000004,0.80714,0.018043,0.46336000000000005,0.30869,0.25625,0.10171000000000001,0.49262,0.25336,0.08097599999999999,0.57835,0.7945800000000001,0.43683,0.2279,0.8819600000000001,0.26525,0.5293899999999999,0.40336,0.81453,0.13455,0.99085,0.059144,0.031247000000000004,0.026843000000000002,0.012736,0.28457,0.7427699999999999,0.41216,0.48345,0.2639,0.054346000000000005,0.083705,0.7988,0.76649,0.42635,19.012999999999998
13,0.8328200000000001,0.49487,0.25839,0.98631,0.13321,0.8419,0.085316,0.05600700000000001,0.7055100000000001,0.1164,0.38243,0.051105000000000005,0.45414,0.43599,0.31947,0.6926399999999999,0.38634,0.80561,0.77681,0.28855,0.7570399999999999,0.75879,0.7074,0.066522,0.78523,0.044291000000000004,0.79501,0.6882699999999999,0.90615,0.92511,0.26184,0.9337700000000001,0.21891999999999998,0.34928000000000003,0.32756,0.17545999999999998,0.81983,0.83268,0.65141,0.52564,0.86723,0.79387,0.86344,0.1763,0.28549,0.35916,0.28112,0.56838,0.39255,0.20839000000000002,0.64627,0.057509000000000005,0.10932,0.65715,0.82662,0.49255,0.98229,0.6068899999999999,0.85835,0.33376,0.50342,0.9725600000000001,0.30596999999999996,0.5471,0.22103000000000003,0.16937,0.38881,0.46918999999999994,0.8750100000000001,0.48766000000000004,0.33187,0.89275,0.020427,0.5366,0.10869000000000001,0.32015,0.18482,0.87146,0.8403799999999999,0.4421,0.4442,0.2227,0.5646800000000001,0.79916,0.55881,0.5694600000000001,0.07083099999999999,0.992,0.37399,0.7782,0.45979,0.42675,0.8902899999999999,0.8744200000000001,0.31725,0.81061,0.57452,0.11596,0.09073200000000001,0.64435,18.898
14,0.12447000000000001,0.57877,0.53075,0.9543299999999999,0.40533,0.55087,0.5293800000000001,0.15861,0.5567300000000001,0.67543,0.40583,0.33504,0.8497100000000001,0.60897,0.16016,0.00048852,0.6463899999999999,0.55056,0.22258000000000003,0.19719,0.33332,0.99387,0.49638999999999994,0.49688000000000004,0.045329,0.8251200000000001,0.74428,0.5643699999999999,0.5311899999999999,0.7832,0.21625999999999998,0.072318,0.30699,0.28954,0.73616,0.53438,0.73115,0.23981,0.022218,0.7057399999999999,0.86792,0.95278,0.63815,0.31411999999999995,0.053015999999999994,0.8779100000000001,0.19411,0.37465,0.2641,0.8638600000000001,0.12573,0.49723,0.25209000000000004,0.81863,0.24519000000000002,0.73598,0.9908299999999999,0.6739,0.46601000000000004,0.43396,0.14562999999999998,0.6794600000000001,0.47202,0.21053000000000002,0.24814,0.6048100000000001,0.3645,0.17388,0.36614,0.28012,0.6237199999999999,0.1648,0.81535,0.13472,0.37786,0.4269,0.44026000000000004,0.95944,0.74654,0.9873200000000001,0.59795,0.32144,0.65056,0.28586,0.6733600000000001,0.10670999999999999,0.80745,0.53645,0.83698,0.73368,0.70299,0.6154,0.24519000000000002,0.12846,0.98082,0.4645,0.026522000000000004,0.90886,0.57716,0.8482299999999999,23.715999999999998
15,0.76532,0.58933,0.8187,0.7179,0.86898,0.35170999999999997,0.2467,0.6158100000000001,0.66855,0.09518,0.31299,0.68175,0.8426799999999999,0.36045,0.64449,0.78032,0.34429,0.34593,0.53463,0.39173,0.17767,0.62853,0.40976999999999997,0.52349,0.57352,0.26603000000000004,0.26553000000000004,0.60047,0.10113,0.84073,0.50694,0.092651,0.60685,0.041207,0.76302,0.50029,0.010714,0.9278799999999999,0.1006,0.4877,0.72372,0.67195,0.064059,0.11309000000000001,0.86826,0.80562,0.088429,0.6302300000000001,0.7760100000000001,0.9957799999999999,0.06513,0.046261000000000004,0.27473000000000003,0.20614000000000002,0.59931,0.37311,0.68699,0.017331,0.27194,0.38185,0.085323,0.48481,0.66903,0.80124,0.9709399999999999,0.22307,0.78432,0.91038,0.8806700000000001,0.8426600000000001,0.3091,0.38201999999999997,0.64803,0.70005,0.51449,0.5622199999999999,0.8271799999999999,0.9495299999999999,0.57123,0.071591,0.099613,0.54769,0.91948,0.8058,0.5821,0.098137,0.371,0.831,0.05731,0.71963,0.41752,0.99713,0.16901,0.8501700000000001,0.7035399999999999,0.26593,0.19447,0.76231,0.22332,0.78898,22.491
16,0.66285,0.99272,0.9743299999999999,0.61632,0.07560900000000001,0.77044,0.13591,0.8926799999999999,0.52633,0.45629,0.53545,0.46333,0.22148,0.72553,0.5966,0.99655,0.5380199999999999,0.24841999999999997,0.060739,0.6377,0.45795,0.80534,0.7074699999999999,0.85308,0.61335,0.11682000000000001,0.36152,0.047751999999999996,0.7873600000000001,0.36672,0.96706,0.43846999999999997,0.20674,0.22699999999999998,0.75441,0.78036,0.2012,0.75859,0.46653999999999995,0.71942,0.61849,0.79503,0.046595,0.32348000000000005,0.54642,0.47338,0.095818,0.66891,0.7476,0.08716900000000001,0.32391,0.47192,0.021266999999999998,0.7952199999999999,0.64141,0.7095100000000001,0.43932,0.29975,0.34415999999999997,0.084219,0.7129,0.020399,0.6267699999999999,0.57945,0.42662,0.3086,0.37268,0.79278,0.060965,0.11324000000000001,0.15617,0.19449,0.28019,0.77198,0.534,0.32321,0.43308,0.5372899999999999,0.19722,0.9416399999999999,0.22641,0.64331,0.56457,0.49627,0.6055699999999999,0.69342,0.88844,0.9856600000000001,0.9067,0.3511,0.044431,0.048406,0.49291,0.7811600000000001,0.026014,0.72641,0.34437,0.46934,0.70333,0.8666,21.844
17,0.051188,0.076467,0.8845700000000001,0.40826999999999997,0.29022,0.9175399999999999,0.87856,0.473,0.88118,0.14842,0.30280999999999997,0.67303,0.8066399999999999,0.39921999999999996,0.91043,0.08677,0.17142000000000002,0.54748,0.81183,0.47523000000000004,0.15436,0.5607800000000001,0.5010899999999999,0.081048,0.42726000000000003,0.6547,0.49151000000000006,0.018019999999999998,0.28298,0.58763,0.92084,0.10367,0.9809899999999999,0.14071,0.95767,0.42253999999999997,0.7088,0.74003,0.68279,0.3507,0.54278,0.19266,0.68929,0.012628,0.33158000000000004,0.9492700000000001,0.61242,0.90009,0.6008600000000001,0.18519000000000002,0.17958,0.10885,0.4515,0.90123,0.11238,0.72923,0.9536,0.88146,0.26037,0.42073,0.67147,0.9164700000000001,0.7539100000000001,0.16925,0.42926000000000003,0.8700600000000001,0.68723,0.54774,0.13899,0.9543,0.47572,0.71782,0.57065,0.8532299999999999,0.53566,0.66242,0.13444,0.19203,0.1107,0.33726,0.27891,0.79619,0.29239,0.61592,0.31716,0.8932200000000001,0.82371,0.2008,0.7184,0.57899,0.70554,0.96801,0.5330199999999999,0.16760999999999998,0.7129,0.5213399999999999,0.16452999999999998,0.95652,0.84393,0.6691199999999999,24.383000000000003
18,0.15094000000000002,0.74498,0.64713,0.23308,0.9585600000000001,0.40876999999999997,0.61231,0.4043,0.51156,0.9079,0.77884,0.040719,0.65357,0.8380299999999999,0.10583,0.93519,0.46974,0.34641,0.95842,0.86415,0.9879700000000001,0.28720999999999997,0.058304999999999996,0.9527899999999999,0.43543000000000004,0.28876999999999997,0.70372,0.019716,0.86049,0.37298000000000003,0.68367,0.59558,0.88784,0.35502,0.047639999999999995,0.27415,0.70129,0.22027,0.90528,0.7036,0.74908,0.15456,0.9161299999999999,0.9723799999999999,0.09639,0.1012,0.53737,0.98567,0.36283000000000004,0.060980999999999994,0.53523,0.5273399999999999,0.36598,0.8239200000000001,0.049397,0.8399399999999999,0.6855600000000001,0.28931999999999997,0.82795,0.40343,0.8052600000000001,0.8666799999999999,0.30611,0.57602,0.25211,0.032697000000000004,0.88902,0.49632,0.083648,0.9728899999999999,0.55261,0.41272,0.52985,0.6634399999999999,0.60069,0.7082,0.039974,0.8354600000000001,0.8498,0.6131300000000001,0.40247,0.54588,0.11076,0.64212,0.33591,0.57189,0.53367,0.6078899999999999,0.75502,0.9571,0.23817,0.26305,0.037339,0.7844899999999999,0.015826,0.60982,0.7469899999999999,0.16213,0.80634,0.35541999999999996,23.500999999999998
19,0.026407,0.55689,0.75376,0.13287000000000002,0.45106,0.9719700000000001,0.50073,0.7330300000000001,0.90905,0.52962,0.26127,0.36319,0.5473899999999999,0.7422300000000001,0.60493,0.10346,0.88287,0.8675700000000001,0.18723,0.9179999999999999,0.8880399999999999,0.9764299999999999,0.9280299999999999,0.48356000000000005,0.0016184,0.66145,0.2559,0.23105,0.14276,0.029927,0.052703999999999994,0.7118,0.38132,0.47239,0.79251,0.25183,0.33445,0.89391,0.84141,0.68011,0.42415,0.26786,0.6561899999999999,0.4769,0.9690799999999999,0.69922,0.0706,0.21919,0.7388600000000001,0.58224,0.5042300000000001,0.51005,0.10074,0.54666,0.7601100000000001,0.17315999999999998,0.5646,0.62941,0.3925,0.41896000000000005,0.67597,0.24084,0.6260600000000001,0.13857,0.74356,0.69614,0.13875,0.17159000000000002,0.36591999999999997,0.15416,0.24986999999999998,0.9441700000000001,0.2401,0.44292,0.28048,0.42511000000000004,0.77633,0.57245,0.9662,0.11217,0.37943000000000005,0.69624,0.64388,0.1288,0.51226,0.92899,0.37943000000000005,0.059377,0.39302,0.5767800000000001,0.14470999999999998,0.66023,0.47545,0.51977,0.6050300000000001,0.76977,0.90881,0.60555,0.7649699999999999,0.094044,25.21
20,0.3844,0.46821,0.5092899999999999,0.34447,0.76715,0.20758000000000001,0.22521,0.21769000000000002,0.041375999999999996,0.25774,0.8716,0.38489,0.8977200000000001,0.1083,0.8518600000000001,0.53779,0.013732,0.10842,0.58787,0.2103,0.29243,0.88894,0.14107,0.6137100000000001,0.089671,0.29935,0.32365,0.55619,0.19347,0.8125600000000001,0.5050899999999999,0.5484899999999999,0.8557600000000001,0.8588,0.19352,0.82986,0.9631299999999999,0.9411200000000001,0.67193,0.36433000000000004,0.25679,0.5765100000000001,0.010275,0.63298,0.71148,0.20917,0.31212,0.34907,0.98905,0.10101,0.73316,0.8775,0.74989,0.38066,0.24106999999999998,0.9224899999999999,0.19317,0.29944,0.5051100000000001,0.24376,0.46486000000000005,0.24509,0.89231,0.29936,0.33055,0.5289,0.21533000000000002,0.14529,0.26946,0.38439,0.37677,0.26273,0.67878,0.77623,0.30176,0.072384,0.15064,0.81237,0.22829000000000002,0.91604,0.05790599999999999,0.7692,0.63548,0.60112,0.053140999999999994,0.21761,0.39169,0.46875,0.16756,0.22754000000000002,0.29170999999999997,0.52225,0.73743,0.77698,0.8650700000000001,0.22052,0.48463999999999996,0.7215600000000001,0.5744,0.65927,20.906999999999996
